nwv4OB3e2Sg	wutangrapper16	798	Music	84	648	3.33	3	5
_bTL29qekmg	XFactor294	794	Entertainment	251	3145	4.47	17	33
F4tG9NQCtHU	khcrazygirl04	802	Entertainment	326	914	4.65	23	20
Br6pHesgtu8	keone22808	793	Music	99	4374	2.9	10	24
1ewWs_NJcuA	evar3fea	814	Entertainment	266	235	0	0	0
KA-GerRF348	keatliang2005	813	Music	224	333	3	2	0
rEWx2HV2Axs	excedrin1	540	Music	199	5520	5	51	32
8EUvRp5Ossc	siprosipro	814	Comedy	91	2483	5	2	4
k6wsWrPBMXU	siprosipro	812	Music	212	1320	4.83	6	0
7oYsvanz8Wo	LAArt	707	Entertainment	122	1885	4	4	2
srrWnO-IFoQ	unle55	789	Music	238	5062	4.5	8	9
4GFEjTnbDeg	Likemik4	814	Music	237	3780	5	14	11
GXLkwmjT0Xg	dostalalex	533	Music	211	21801	4.83	83	37
77eAp753Q7s	Likemik4	814	Music	186	1217	2.57	7	11
WX4zq7PjdPU	bsvbd	811	Music	178	1014	4.33	9	13
XD_Tg-sK7qQ	aaronchrisc	814	Music	149	230	5	2	0
2Jc5UwF3YJQ	isD0T	692	Music	153	4690	4.52	21	4
rTZyA3fdPVo	adultnature	648	Entertainment	609	1574	5	13	8
hsbZvBfWV18	Kyle728	659	Gadgets & Games	180	1284	5	2	1
LTK1KPppibs	divinty07	715	Gadgets & Games	28	199	5	2	0
j3G4umxIAps	ThisIsGonnaBeCool	782	Comedy	30	15413	1.6	134	60
0eLisS4AgRQ	ShadowMan55	785	Entertainment	599	386	3.67	3	2
7DYp_g48pJA	Attila16	732	Gadgets & Games	125	1444	4.83	12	32
j6srbyyVN9E	Blackflas	697	Gadgets & Games	228	1221	5	10	5
AMiOm7hIoGE	squalllionheart1221	725	Film & Animation	218	990	5	13	12
qYzdF_8XQd8	sanitysuxx	766	Comedy	107	558	4.96	25	4
Ylm2SPb0FJc	KuchKuto	772	Gadgets & Games	148	224	5	1	3
y0XwX_v-yaM	KuchKuto	771	Gadgets & Games	130	208	5	1	2
aYi0NOQCB68	FF7RLZ	794	Music	176	62	5	1	0
ogi4aspQgJI	dog8food	701	Comedy	330	96	5	2	1
MIsFDxCGncc	SnipingIsFun	810	Music	233	106	4	1	1
oZOdvgllQ0Q	bakotube	805	Entertainment	107	22	0	0	0
vzL7ZVA4xMs	tblanc01	777	Entertainment	312	178	4.8	5	0
VRt7yqReFGo	MoreMoosetracks3	800	People & Blogs	21	6455	4.58	12	33
h1_EkZHMZY8	creeingles	820	People & Blogs	464	136	4	5	33
fDim5HrZkAU	ShadowMan55	745	Entertainment	258	28	0	0	0
rocIb_frPNw	damoney	464	Film & Animation	216	38011	3.3	57	18
S2c1J79E8CY	rockster888	783	Gadgets & Games	276	84	5	1	2
P5Sf6NyAmF4	gonainie	804	Entertainment	158	503	5	2	1
NfGOQLG8iTY	zrgingin	793	News & Politics	53	12483	4.64	11	1
uMeGoS4EHPY	rehon	793	Entertainment	346	3528	4.92	12	1
mOC8Mm807hk	TAKESHIMABANZAI	791	News & Politics	65	8532	4.71	14	1
RsjeuC3_qCI	japanDriftHeaven	707	Howto & DIY	419	4485	5	6	4
Hp9ONFPH47M	immortalns	667	Gadgets & Games	54	755	1.4	5	1
kt87GjpB2ss	kazukisakai	661	Travel & Places	256	1236	1	1	1
epPXx8Fsw7Y	TotallyTraci	573	Comedy	104	99782	3.57	7	0
WuJ-UdSKOvI	NTDWA	777	Comedy	44	101509	2.22	143	113
LWj6F7JeDio	eihtsics	605	People & Blogs	125	5710	3.31	16	15
17_WTP517ec	sb13471	765	Entertainment	326	19040	4.68	38	30
NOH_s_W4jcQ	jmlinford	673	People & Blogs	151	4100	1.11	9	10
rPEGIhSRzlk	itomarosu	803	News & Politics	157	106242	4.81	94	9
LWjQfT8fTug	AccessGH	774	Film & Animation	634	4591	5	1	0
ctqpY2rZWUE	AccessGH	774	Film & Animation	586	3163	5	1	0
SkkaQ7fTPNA	tomoyasu1211	540	Entertainment	277	74306	4.83	46	2
c4nEoCREdlg	epignosis	482	Music	219	10223	4.73	11	3
z2AfJDoMoIg	EXPOP	580	Music	247	10281	4.89	18	1
-bar2GCUp3U	unkomakusa	781	Comedy	61	109388	4.73	15	1
soxJrLA1cUw	youhannya	573	Entertainment	60	2587	4.91	11	1
XuyULubh128	joe666yamanaka	458	Music	251	25241	4.82	22	4
Skv1akDznz4	fmofji007	734	Film & Animation	50	6038	1	2	1
C4l7_D1tRAU	nagaiyoichi	551	People & Blogs	180	1460	2	1	0
_w7zHiygK1Y	wwwSoQcom	521	People & Blogs	357	171359	4.69	68	12
xiRFCLmZZsU	hirorin	700	Music	103	16869	4.86	7	0
6lTgFST_CRk	lmetcalf	556	Film & Animation	212	2735	4.46	13	6
9rDEwoCEj3Q	eithony	707	Film & Animation	501	4261	5	4	1
Eq1f5dMesfs	3asv6	604	Film & Animation	149	1137	0	0	0
UCSvRZ5gJfw	anegomoe	629	Entertainment	89	14779	4.82	11	1
YC1inlCiQY4	fromapolo69	650	Film & Animation	66	19503	4.67	12	1
bSNYMY3rn7E	Shirubie	743	Film & Animation	71	290	0	0	0
yb1lB6rLIk8	3asv6	604	Film & Animation	95	3213	5	1	1
fVByD5kd_2k	3asv6	604	Film & Animation	187	672	5	2	0
WGRaX1qF7Uk	3asv6	604	Film & Animation	79	713	0	0	0
Tluh2mptThw	3asv6	604	Film & Animation	61	1136	0	0	1
TE5Dw8zf5nY	3asv6	604	Film & Animation	72	735	0	0	0
PE_VfXx0RWg	3asv6	604	Film & Animation	63	954	0	0	0
xq_FN8NApgE	3asv6	604	Film & Animation	73	1000	0	0	0
Ds8ytLhmN9s	3asv6	604	Film & Animation	74	792	0	0	0
PTIt9DRTDOY	3asv6	604	Film & Animation	95	2262	5	1	0
2cTCUtN3NxA	bryintn	513	Entertainment	192	7949	3.83	12	17
5-eAIKJ8W7I	shemseddin	724	Sports	62	1818	5	1	6
M9NE-7XVmbI	gunsosong	791	News & Politics	47	14931	4.09	33	4
lehsfx4jRIc	pirlomilan21	484	Music	182	23894	4.86	21	1
Ghn8i8RyjyU	wMute	461	Film & Animation	72	14053	4.9	41	28
tm2E10a_A2Q	fromapolo69	643	Film & Animation	109	19519	4.67	3	0
qsauEVoUR2M	fromapolo69	650	Film & Animation	90	57570	4.81	21	0
BBlMR7kQHwo	fromapolo69	650	Film & Animation	85	25138	5	9	1
BVdlLEBDG18	fromapolo69	743	Film & Animation	84	28631	4.4	15	4
aGSPZ9gNzmQ	norinorimix	613	Film & Animation	71	39861	4.82	17	0
OpbXyyCkByE	fromapolo69	643	Film & Animation	109	13163	4.4	5	3
jfpUD4ZoGOk	toorygyst	786	Film & Animation	109	3818	5	1	0
rmEAPvIPkOY	fromapolo69	644	Film & Animation	87	37748	4.85	20	0
8CZ9ssYC420	jindoba	711	Film & Animation	607	11919	4.83	6	1
ZueSIvLLgck	hhhhllllll	711	Film & Animation	108	25903	5	17	1
yyQoPoQClOE	havatqco	537	Film & Animation	89	107588	5	32	4
39rws5DmC50	fromapolo69	680	Film & Animation	74	48468	5	21	2
TbxuNu2_AF4	fromapolo69	743	Autos & Vehicles	92	15474	5	3	0
9MURS4MVGQY	sktube	449	Music	87	10745	5	8	4
MjZn_KujYiU	chinkamao89	535	Comedy	598	7861	4.29	7	0
LT-OffK9YcU	chinkamao89	702	Comedy	645	1044	0	0	1
urFeIsct9Pc	ootaturigu	571	Film & Animation	299	1091515	4.53	573	29
B31MKSUBbIM	chinkamao89	599	Howto & DIY	83	5227	4.6	5	0
y3mbLaDYrSE	nagi1717	790	Film & Animation	90	3313	5	2	1
O3NsfO39fvo	Dearkafriedrice	675	Gadgets & Games	74	3107	4.8	5	2
uASctBc88N0	SuperHarara	760	Film & Animation	155	1824	0	0	0
7icLx9CdcPA	shikisai201	763	Film & Animation	136	1236	5	2	0
hQnsQnZHkKw	chinkamao89	608	Comedy	653	3171	5	2	0
EPZXSoYGkfY	ManaLover	339	Gadgets & Games	101	17608	4.69	35	38
PK9mEs4MINw	a828312a	743	Music	239	36436	5	13	2
5WoOhg_6BBc	yuutusunatenshi	699	Gadgets & Games	199	3704	1	1	3
TTLSujxjj8E	TATSUevo	645	Gadgets & Games	173	6609	4.11	9	1
4yeT52_DgAY	ogawa3594	781	Entertainment	183	16413	3.54	13	1
6EpeZaP9RRI	a828312a	546	Music	226	117035	4.44	39	0
OGfpO2puLc4	LSpec7	581	Entertainment	166	3227	5	11	13
BJ9V5lI3n2s	fromTVAnimation	781	Music	88	5653	4.33	9	1
RauyuqJrpHk	puchinuma	463	Gadgets & Games	32	14583	0	0	1
5CNLVxuGCjc	YuRiSsS	652	Gadgets & Games	96	4635	3.2	5	3
ZhfEQDvfDVA	jdm3480	664	Music	117	416	5	1	1
HQV8yV0n6do	fftfilms	712	Gadgets & Games	616	11399	3.86	7	3
xbZ80b_cBb4	koopatroopa187	377	Gadgets & Games	107	16380	5	40	23
lBNug0HIJfE	Taks86	361	Gadgets & Games	259	6486	4.88	8	13
KX2jIszA8ug	starknight06	537	Film & Animation	571	7074	4.83	23	6
tfUMeLERUk8	camaro91rs	327	Autos & Vehicles	306	7899	4.46	13	10
GUCNvhUAkUQ	vgamgamv	710	Music	131	57129	4.5	14	5
dHVqWRxpqXk	bobby4000	628	Music	470	3963	4.5	16	11
VUIyBtgEugg	freshmint042005	724	Music	378	9203	5	16	0
4VF4GoSj56w	TazanG	731	Music	308	1255	5	3	0
AIzz4nEvSAE	rfnDeadeye	776	People & Blogs	48	99	5	1	0
f342VaBEPgQ	djchow	755	News & Politics	594	2517	4.4	10	2
LZ-Kvtt_92g	Mesqualito	733	Sports	239	15049	4.55	31	17
CsLx5ISBXw4	maxweinbergcolombia	571	Sports	37	49365	4.95	21	14
JhK8ZoW6rH0	ena909	767	Music	277	9169	5	3	3
jx_k9fDgHcU	sttph452	638	Music	196	22378	4.64	11	0
WYsYAidZgY0	marsiee38	514	Music	156	10247	5	5	2
UP4CtP7g5gk	jironack	798	Entertainment	220	3462	3	2	2
60klMdp66T8	wwjjl	560	Music	237	9938	4.67	3	2
LgXe6aTPSrI	ikuzatu101	592	Music	197	29582	4.79	29	0
0RcWgsRUc48	remind80s	763	Music	148	11407	5	7	3
1LCZoCEZM6U	kyoran777	612	People & Blogs	133	30099	5	2	0
XbOVevDd5cA	YokoYu80	743	Music	215	6248	5	3	7
rYm9LOEi6bU	ryouzakiumi	671	Music	164	23884	5	18	4
vFjqKIQlOms	ironshadowmaster8	809	Entertainment	8	656	2.71	7	3
8QCqWAVABh0	jinchigo	821	Film & Animation	283	366	4.83	6	3
4M1jui7TUW4	WhiteheartBlacksoul	811	Film & Animation	215	333	2.2	5	5
j81PrpXwoXg	tomellaby	816	Film & Animation	331	201	5	3	6
0305xk6-ew4	gamerdude81	821	Film & Animation	582	2300	4.7	20	6
AtEoKvDjfKE	gamerdude81	821	Film & Animation	179	1647	4.93	14	5
vuzkT2qR5nw	Fasho2222	821	Film & Animation	585	532	4.64	11	2
X7T_WN_-frM	Fasho2222	821	Film & Animation	309	453	5	8	2
sK4IvHrQo-s	Arrancarmon	821	Film & Animation	39	14	0	0	0
qSRCCqXIZNc	Chiizuchan	821	Film & Animation	225	67	5	1	2
HyrN5APMDQ4	ninjasofms	821	Film & Animation	81	26	5	1	0
MPp7JMitRjo	jinchigo	809	Film & Animation	221	481	4.43	7	6
n-Rh3yHYs1Y	Meza1990	791	Film & Animation	588	6614	4.58	38	21
4J9On9lHp1M	Meza1990	791	Film & Animation	609	5464	4.83	35	6
VUdCe5fAANk	Meza1990	789	Film & Animation	519	3517	4.86	22	9
O9V3KsQyEn0	Mcninjaguy	733	Film & Animation	557	17144	4.8	75	24
3xCq4xKvSLw	Meza1990	789	Film & Animation	540	4359	4.27	30	7
7ntDnY7fBI8	Meza1990	789	Film & Animation	575	2930	5	16	3
ISOyA-lCOhE	Meza1990	789	Film & Animation	571	2823	4.75	16	5
c3kCCU2F8Mc	Meza1990	789	Film & Animation	534	1854	5	15	2
ZWj5QdA3NTI	Meza1990	780	Film & Animation	717	1253	5	12	2
TqPdJz0cEwY	Meza1990	789	Film & Animation	619	6716	4.8	35	9
xgRHaR6d8lY	Meza1990	789	Film & Animation	553	2424	5	13	2
PMo5v3XoIJY	Meza1990	780	Film & Animation	544	1395	5	6	3
xwZ0hyQnbh8	EspadaUlquiorra	814	Comedy	29	426	5	6	2
9Xiqt6qU8Qc	dantheman06	810	Film & Animation	267	268	5	3	3
bdqFz_DAD0k	majinalex	815	Film & Animation	245	239	5	12	12
nFQz4jm-nZE	luv4bleach	815	Film & Animation	44	929	2.5	4	8
F9OOVcL4e4M	apiiej19	822	Film & Animation	34	17	0	0	0
tPRzr2lIy6w	BallSacks100	798	Music	240	12253	5	21	17
4fSL3WIBvzE	BallSacks100	798	Music	300	6497	4.6	10	6
6QVzeTgaaLo	BallSacks100	800	Music	263	5194	5	6	7
Tcm7Lu-t_yg	BallSacks100	800	Music	346	3100	5	7	3
6Qncgho3T0E	BallSacks100	800	Music	295	2774	5	5	2
8DqZqw52MVE	BallSacks100	801	Music	277	1868	5	7	4
q3ctEJLSkCE	BallSacks100	800	Music	272	1653	5	3	3
bcS6syzshkw	BallSacks100	800	Music	233	819	5	2	1
W2dECTyGtCI	mxatomsk	728	Film & Animation	79	4643	5	10	4
eL9NLEI0IWM	shadowrulzy18	740	Film & Animation	600	32565	4.67	21	12
P9Qu19pPFeY	kylewright	777	Film & Animation	213	5542	3.5	8	7
dGBrPqzs_2g	hanni37	777	Entertainment	397	11158	4.83	18	8
meHPbaWecws	tortau	780	Gadgets & Games	68	10466	5	4	9
IxLuKhgeeLo	supakewlfool	813	Film & Animation	44	15525	4.82	33	46
JfJYL3xuJL0	miserywriter	810	Film & Animation	237	312	4.82	11	19
Mtg_49gzQfQ	dakhagunda	767	Film & Animation	620	8980	4.9	39	8
Hxoek_GX-Cs	raulecruset3	780	Film & Animation	261	2475	4.83	24	30
nZ_S3CyZYl8	Louikenz	813	Film & Animation	237	1917	4.1	10	9
0b1MQJGAyfA	lo222ok	811	Film & Animation	574	3329	4.81	16	4
8kYpLlFLcnQ	trigun78	815	Film & Animation	76	341	3.5	8	4
-MNhq9aR3f0	trigun78	815	Film & Animation	54	24	0	0	1
VwogwDg-ipM	ilnico44	811	Film & Animation	213	3854	1.93	14	4
r3o4jjfVQ94	NaruShikaGaaraFAN	813	Film & Animation	208	499	5	3	5
TRARGCy0BSw	GaaraPwnz	802	Film & Animation	150	8114	4.58	31	29
ndNr0-_Oc8M	NaruShikaGaaraFAN	810	Film & Animation	254	222	5	1	0
4nG_NpbpUAQ	Kyasarin13	820	Film & Animation	226	294	5	7	1
-qUk66MMxXM	Naruto81191	814	Film & Animation	115	1194	3.62	8	6
j0ejWjChweg	ItachiTacos	812	Film & Animation	199	201	5	2	1
3LtDXwTZcuY	adampayne2007	736	Film & Animation	90	123	5	4	1
UinGJkRXDqw	JazZyJeFF12	748	Film & Animation	198	5224	4.74	35	23
TWMa-_bBcQU	XlemonkidX	811	Film & Animation	59	165	0	0	0
XTiBQVLuxVw	99danman	791	Film & Animation	266	1417	5	18	12
B-52BjUHOFY	XlemonkidX	812	Film & Animation	89	91	0	0	0
m5Ph_eJRsWI	XlemonkidX	811	Film & Animation	58	103	5	1	1
Y2O6eWwgXeE	Kireeek	813	Film & Animation	543	548	5	7	4
4oUFyvkktpI	XlemonkidX	811	Film & Animation	63	192	5	1	0
_R2yQoB1wdI	XlemonkidX	807	Film & Animation	84	124	0	0	0
WKYX_juu70c	XlemonkidX	812	Film & Animation	64	136	5	2	0
vmEMu-3-aas	XlemonkidX	807	Film & Animation	89	371	5	2	2
t51Lo6-ONVE	XlemonkidX	812	Film & Animation	89	269	5	3	1
VPblnm3YGbo	XlemonkidX	812	Film & Animation	89	226	0	0	1
2ShQeFCksY8	XlemonkidX	812	Film & Animation	89	198	5	1	0
h46GA-x1Ch8	VidFox	809	Film & Animation	427	2497	5	4	1
s2KWKwvAP44	Soulheatco	797	Music	99	11613	5	8	1
q7GaGZfQ20U	teraFlops	663	Film & Animation	89	89516	4.84	19	6
2sKd4efrujM	KenHonhashi	559	Film & Animation	91	48575	4.56	9	4
gSYsEK4SoB4	sukyinuzuka77	789	Film & Animation	558	732	5	1	4
VcAsqqj6hGU	CloudEu	759	Gadgets & Games	263	13044	5	14	19
4DAU32Mr9gY	teraFlops	663	Film & Animation	89	49129	5	5	8
3rmY3DvwmBQ	xHinamoriMomo	739	Film & Animation	177	365	5	4	4
KbeH_SUXoAI	ShadowGigaZ	748	Film & Animation	89	8050	4.83	12	5
BMoPyQz87yY	RebKazeo	759	Film & Animation	285	2671	4.69	13	15
zaMqxXDb9Ds	SpaceGhost2K	527	Music	195	5093	4.91	69	23
AWrbc4usqJc	Aurorsix	691	Entertainment	329	7366	4.91	34	6
vvDadrXd8Qo	Aurorsix	691	Entertainment	498	6854	5	31	4
_0z2oMefSo4	Aurorsix	691	Entertainment	487	6211	4.71	34	3
bJU1j1ySlZ4	carlotaku	703	Film & Animation	435	10467	4.89	83	19
ud-1TG2INOI	ZenAnimeGal	710	Film & Animation	287	3155	4.73	26	38
JwIqG5PYo7M	Aurorsix	690	Entertainment	363	5743	4.97	32	8
1pMiYODgg_I	Aurorsix	692	Entertainment	327	6761	4.97	35	8
KAXm5eldO9w	Aurorsix	693	Entertainment	387	5861	4.96	46	8
PRlPSpB-wtM	Aurorsix	694	Entertainment	492	6015	4.76	42	11
7ExLNfsO3qw	fireflameneji	809	Film & Animation	89	43	0	0	1
74k0C4GaVxM	fireflameneji	809	Film & Animation	94	38	0	0	1
I7UeX4Al9wQ	Mattychan	813	Entertainment	24	199	4.2	5	2
Dl39dTs4H_g	XlemonkidX	807	Film & Animation	89	164	5	1	0
fJZMklCQ-VU	mjjmyager	816	Film & Animation	42	36	4	1	1
jjMQ2jcJbgg	XlemonkidX	807	Film & Animation	90	107	0	0	0
F8wfbkbr3sM	XlemonkidX	807	Film & Animation	88	111	4	1	1
DpEh1lpODjU	Yakizura	806	Film & Animation	310	26679	4.88	88	36
7e1e07eHk9I	Alucard4390	806	Film & Animation	247	36406	4.91	123	23
V1yamOkD7I4	Alucard4390	806	Film & Animation	597	39869	4.9	167	34
w192Jv45IKA	Alucard4390	806	Film & Animation	599	52886	4.83	221	102
_-AiPofMtMw	lo222ok	811	Film & Animation	592	3713	4.85	13	7
oRIZnjlLhAI	Alucard4390	805	Film & Animation	512	22901	4.95	87	42
-us_UzPvRMI	GUNZERO	786	Film & Animation	410	22500	4.98	81	31
-ja6vJ6mq74	Rukia3721	810	Entertainment	637	7149	4.68	22	6
nF_15lIJfAM	dantonkao	810	Film & Animation	540	15033	4.92	64	19
fOnrPbyC6oM	Joriks0Rusk	812	Film & Animation	549	10180	4.79	19	11
fnEngLLbsRg	lo222ok	818	Film & Animation	556	1628	4.79	14	9
INjnOPNkNzk	PejmanMan	806	Film & Animation	550	12106	4.98	54	16
DuAxWxoa02k	animeswordb125	813	Film & Animation	437	2374	5	4	2
6EVVt4xeKPM	wakaru35	807	Film & Animation	44	9721	4.89	19	41
kAdKyuK-tNU	Cr4zZyMaN	755	Comedy	443	14989	4.84	108	12
Z8ZF4UPPy9Y	rahyde	802	Film & Animation	506	15227	4.98	50	10
YpNknEZ1yvo	mucchi62	771	Film & Animation	84	5665	0	0	1
hotpP4FIoss	silentkiller3000	814	Film & Animation	346	5082	5	27	13
Dk1kVqRT0WU	JackInTheBeanStalk	815	Film & Animation	653	3532	4.58	12	6
tnLOhrHlq7I	ghk288v2	801	Entertainment	508	1676	5	8	4
NhAvsJO30IM	Caramel4ever	814	Film & Animation	18	3259	4	4	4
QkbhWC2brvU	13marquartc	755	Film & Animation	275	569	3.83	6	4
30U2_mirw_I	dantonkao	814	Film & Animation	541	10456	4.79	42	16
kTc_LSVWUjI	KazuneKarin	813	Comedy	519	1572	5	16	4
FGpsExgXY38	dantonkao	815	Film & Animation	494	6652	4.6	30	10
gWIDcxrpjg8	KazuneKarin	813	Comedy	513	1660	4.85	26	8
YrRpBJMaFjs	GigaDragunX	809	Film & Animation	575	1218	5	1	1
znz7zOzcyZw	dantonkao	815	Film & Animation	408	6972	4.79	29	4
Xcthen16yDo	SexyCelebClips	777	Entertainment	222	11277	3.36	14	1
WBgOZAWrRQE	ITACHI257	814	Film & Animation	349	296	5	4	0
ym2XBQWaacw	punkfly	535	Film & Animation	36	2628	4.88	16	10
nMszh8B7M9g	3mmaotj3	729	Film & Animation	106	3715	4.84	25	13
SgsLv93X-7M	aoigensou	617	Film & Animation	542	29481	4.94	258	43
DjE4s3bTVfY	sasukeitachi	747	Film & Animation	120	2286	4.5	10	2
XuHqKoNasCY	robsonkumode	714	News & Politics	155	4012	4.5	8	4
-XEKt30zKGM	Matt444444	782	Entertainment	42	453	1	1	1
8jxTzZb-V2E	honoka	757	Film & Animation	76	1800	5	7	7
lO88cOfNWpI	HoboGeneral	769	Music	243	181	3	1	1
8rn0W3SV3Bw	mctilldeath	677	Film & Animation	422	1052	4.33	9	5
2c9gmfd9BYY	viraleasuka	806	Entertainment	94	61	5	1	1
e6WzvSwevG8	Gin3000	740	Entertainment	194	296	3.67	3	2
F2p0xs1nL9Y	cynthia3098	506	Film & Animation	359	868	5	15	10
DW36FlcAazw	Barane	740	Film & Animation	89	6116	4.49	59	37
w2p7DZGEp6w	Zanman819	814	Entertainment	340	133	5	3	1
hJwo9XXEehU	HoboGeneral	734	Music	221	134	5	1	0
P3pcD_27AOM	cloudoflions	762	Film & Animation	95	1070	4.69	16	11
OhtoVHqL4S0	Omegadge	810	Film & Animation	274	44	5	1	1
uZL45RshQ_U	Amade0	809	Film & Animation	90	379	4.71	7	5
mh1WYqyLU8s	pinkiih	808	Film & Animation	480	17484	4.89	91	23
52Xju26-f94	Boundis	800	Film & Animation	486	20257	4.91	88	41
j1gfZY1CI04	Zabuza250	807	Film & Animation	503	11733	4.97	79	39
6LvxZtXcHE0	pinkiih	809	Film & Animation	453	21417	4.83	127	48
ZXR0cl8q5NE	Boundis	801	Film & Animation	483	23553	4.9	134	73
tBG-vOHtWJk	HumanAl	615	Film & Animation	243	8388	4.94	108	41
SOwmcJvsLbI	master00	754	Comedy	250	834	5	1	1
HVX7smay-R8	DannyA74	729	People & Blogs	510	972	4.75	12	3
4u3jzaG2V-U	amanoginji87	667	Sports	991	2737	5	25	5
kMTgFtlX95w	jaenivertopleaf	680	Entertainment	656	2544	5	11	0
WFctUM29G9k	Alucard4390	805	Film & Animation	361	24926	4.94	108	16
nNsuoMtknHw	silentkiller3000	814	Film & Animation	556	8749	4.86	51	17
jl6PGwvJJL0	master00	754	Comedy	290	1009	5	4	1
eKJ7oOYKQXk	master00	647	Entertainment	295	707	4.8	5	0
6zWC2Q6VpBI	biglilme	726	Pets & Animals	248	241	5	2	2
tDdH3IjVWKo	AmayaLili	810	Film & Animation	629	22591	4.77	114	23
JIFLBxYtlns	Blaruto25392	803	Comedy	13	517	3.8	10	23
c0fXJEMsZ7o	corvegeta	796	Film & Animation	243	123	3.71	7	5
bVsyGbHzgh8	jordanj2889	797	Film & Animation	240	108	0	0	1
onFYEJgKHtE	justareject	802	Music	228	188	5	1	2
Ddcz9t9yHt8	NellyNet	763	Film & Animation	224	252	3.75	4	4
pKCfOYQ0lx0	JubeiKakei	797	Film & Animation	96	1084	4.64	11	6
fsVE5Uxw6Zo	animeguy587	745	Film & Animation	214	246	4.75	4	5
ixoKP1zM0k8	Haldir146	803	Film & Animation	228	62	0	0	0
DSud-bzPRt4	JubeiKakei	795	Film & Animation	90	739	4.5	14	7
EHo4s6ZzUzk	JEBauder1948	675	Music	150	5441	4.73	22	6
v0HYedu-dA8	madichan6	765	Film & Animation	590	31927	4.89	204	79
MImkbfXFNN8	sasukegirl101	536	Film & Animation	244	1900	3.7	27	9
gm_BqO41kPg	anime069	692	Film & Animation	193	620	4.75	4	2
Ma3jUr_01og	punkgirl1891	725	Film & Animation	240	1810	4.81	21	16
gMgSBXTgyj8	Jangalian	333	Film & Animation	168	18261	4.71	153	37
d8VjrWak4lE	xXxAnimeFreakxXx	489	Entertainment	205	904	4.53	15	8
J77iBvsINkM	Wolblade	598	Entertainment	61	6056	4.88	33	14
EOzL5S5NwyY	damnyouutube	814	Film & Animation	750	1578	4.71	7	2
g43o-f5-op0	naliakbar	654	People & Blogs	443	1010	3.1	10	7
oVQlbSFCUrA	mikera84	639	Film & Animation	615	19180	4.92	122	33
FCSGwFoWNA8	damnyouutube	814	Film & Animation	629	2117	4.67	12	3
AAPIkAuoR4A	mikera84	635	Film & Animation	602	18440	4.85	112	79
l1hNjX673Ro	bleachserv	814	Film & Animation	477	3842	4.68	37	13
t1o8gvYVud8	Keozas	762	Autos & Vehicles	115	15207	4.9	51	28
dHQqGpWJaAw	nuenomeisuke	816	Film & Animation	156	191	5	1	1
fLP634orMKk	inthanite	650	Film & Animation	484	7331	4.78	27	15
BhrSucwz5Vc	darkness97	605	Film & Animation	265	5211	4.72	32	18
6ko3Y1VrQWc	mwilder87	631	Autos & Vehicles	59	559	0	0	3
k34TK3QCwaI	sasorixd99	739	Film & Animation	265	712	4.62	8	5
tMp4orIQRRU	simpleguru129	817	Film & Animation	149	605	5	1	0
6qyIGynOiV4	AlucardHellsing23	767	Entertainment	501	1448	3.67	3	2
KTZINjzIrGI	abitter2morrow	820	Film & Animation	56	2228	5	5	2
VVBN2ZvQOnI	abitter2morrow	820	Film & Animation	45	554	3	1	5
JSQ3bCWG7JA	naarakyuu	819	Film & Animation	80	7913	2.08	24	6
kFjjKG9nTHo	stealth485	590	Film & Animation	197	9452	4.52	65	27
nrhWSVNpVzI	wynther07	783	Film & Animation	450	474	4.9	10	1
AY7kvqUaoKg	Reiinald	715	Film & Animation	223	3190	4.33	15	6
eAkcLcMBCtE	speedy9199	808	Gadgets & Games	150	955	4.83	6	17
jo3A1VuNyVw	crackerkyle	733	Film & Animation	169	25373	2.61	95	99
SSIaVTzRkNk	wilson0000	573	Comedy	485	30377	4.45	53	2
qpCwXQmOCLY	SiriusWatanabe	814	Film & Animation	212	79	0	0	0
sgp48xBMi9s	jackjackace	707	Gadgets & Games	102	18859	3.48	33	70
lcYtpcMqRSQ	Xeralize	805	Film & Animation	136	6376	4.5	10	7
AYybH3tLTvM	amiguilloo	815	Film & Animation	415	6677	4.84	25	0
-WT3DPOWa2w	xxxchinxxx	767	Music	286	23397	4.36	28	27
zzkI_cAYE9U	amiguilloo	815	Film & Animation	75	3711	4.61	18	0
wtLhHFYNWkg	lizzydude90	786	Film & Animation	89	635	5	7	3
EzaTd3P1WIw	saiz136	800	Film & Animation	426	13328	4.3	56	18
F0Ct-Gn0e6A	qreaqure	789	Film & Animation	498	2875	4.94	33	11
C2_6nFjpuxw	qreaqure	789	Film & Animation	403	2660	4.75	24	6
CN3wm7D5g38	animeswordns132	814	Film & Animation	284	4812	4.81	16	9
h5U51jn_eto	jdmenacep3	802	Entertainment	227	476	4.5	10	2
VdHWyYbG6lk	nelgtime	770	Film & Animation	62	15869	2.44	61	41
czCAmHSxqqk	InfernoVahn	633	Film & Animation	106	1087	5	1	2
ZzLoKOpN4A4	averagejoe58	520	Entertainment	176	876	4.5	16	8
OvKOkQrquyY	hinatarulesya00	781	Entertainment	118	126	5	6	3
MVFXqZaPoXI	punkmiko87	695	Film & Animation	269	4136	4.7	37	9
_VLHqUR2H2w	Pizamstarz	766	Film & Animation	166	1777	5	20	12
_MtBSf4s8zM	dragonfire96	782	Film & Animation	194	569	4.8	10	19
gi_Stg1dejM	cantouchthis17	732	Film & Animation	273	42	5	2	0
